"","hex_4000km","assessed_num","ki_num","when_left_prev_lessonemonth","when_left_prev_moreonemonth","how_long_stay_1to3months","how_long_stay_3to6months","how_long_stay_morethan6","still_inhabited_yes","still_inhabited_no","visit_lastmonth_no","visit_lastmonth_yes","left_behind_y_n_no","left_behind_y_n_yes","left_behind_who_men_18_59_no","left_behind_who_men_18_59_SL","left_behind_who_men_18_59_yes","left_behind_who_b_0_11_no","left_behind_who_b_0_11_SL","left_behind_who_b_0_11_yes","left_behind_who_women_60_eld_no","left_behind_who_women_60_eld_SL","left_behind_who_women_60_eld_yes","left_behind_who_boys_12_17_no","left_behind_who_boys_12_17_SL","left_behind_who_boys_12_17_yes","left_behind_who_men_60_eld_no","left_behind_who_men_60_eld_SL","left_behind_who_men_60_eld_yes","left_behind_who_women_18_59_no","left_behind_who_women_18_59_SL","left_behind_who_women_18_59_yes","left_behind_who_g_0_11_no","left_behind_who_g_0_11_SL","left_behind_who_g_0_11_yes","left_behind_who_girls_12_17_no","left_behind_who_girls_12_17_SL","left_behind_who_girls_12_17_yes","pwd_left_behind_no","pwd_left_behind_SL","pwd_left_behind_yes","primary_reason_moved_access_food","primary_reason_moved_access_water","primary_reason_moved_better_security","primary_reason_moved_better_services","primary_reason_moved_jobsa_vailable","primary_reason_moved_shelters_available","secondary_reason_moved_access_food","secondary_reason_moved_better_security","secondary_reason_moved_better_services","secondary_reason_moved_jobsa_vailable","secondary_reason_moved_shelters_available","idp_proportion_settlem_around_half","idp_proportion_settlem_less_half","idp_proportion_settlem_more_half","idp_proportion_settlem_no_idps","idp_new_arrivals_","idp_new_arrivals_no","idp_new_arrivals_SL","idp_new_arrivals_yes","idp_arrived_from_no","idp_arrived_from_SL","idp_arrived_from_yes","idp_arrived_from_reg_","idp_arrived_from_reg_bakool","idp_arrived_from_reg_SL","idp_arrived_from_district_","idp_arrived_from_district_SL","idp_arrived_from_district_waajid","idp_arrived_reason_lack_jobs_no","idp_arrived_reason_lack_jobs_SL","idp_arrived_reason_lack_jobs_yes","idp_arrived_reason_no_services_no","idp_arrived_reason_no_services_SL","idp_arrived_reason_no_services_yes","idp_arrived_reason_evictions_no","idp_arrived_reason_evictions_SL","idp_arrived_reason_drought_no","idp_arrived_reason_drought_SL","idp_arrived_reason_drought_yes","idp_arrived_reason_flooding_no","idp_arrived_reason_flooding_SL","idp_arrived_reason_flooding_yes","idp_arrived_reason_conflict_no","idp_arrived_reason_conflict_SL","idp_arrived_reason_conflict_yes","idp_pull_factors_better_security_no","idp_pull_factors_better_security_SL","idp_pull_factors_better_security_yes","idp_pull_factors_better_services_no","idp_pull_factors_better_services_SL","idp_pull_factors_better_services_yes","idp_pull_factors_presence_jobs_no","idp_pull_factors_presence_jobs_SL","idp_pull_factors_presence_jobs_yes","idp_pull_factors_availability_shelters_no","idp_pull_factors_availability_shelters_SL","idp_pull_factors_availability_shelters_yes","idp_pull_factors_access_water_no","idp_pull_factors_access_water_SL","idp_pull_factors_access_water_yes","idp_pull_factors_access_food_no","idp_pull_factors_access_food_SL","idp_pull_factors_access_food_yes","hc_push_main_conflict","hc_push_main_drought","hc_push_main_flooding","hc_push_main_lack_jobs","hc_push_main_no_services","hc_push_second_conflict","hc_push_second_drought","hc_push_second_flooding","hc_push_second_lack_jobs","hc_push_second_no_services","access_market_no_access","access_market_yes_always","access_market_yes_restricted","nomarket_why_market_far_","nomarket_why_market_far_no","nomarket_why_market_far_SL","nomarket_why_market_far_yes","nomarket_why_no_items_","nomarket_why_no_items_no","nomarket_why_no_items_SL","nomarket_why_no_items_yes","nomarket_why_security_","nomarket_why_security_no","nomarket_why_security_SL","nomarket_why_security_yes","nomarket_why_bad_quality_","nomarket_why_bad_quality_no","nomarket_why_bad_quality_SL","nomarket_why_bad_quality_yes","nomarket_why_no_cash_","nomarket_why_no_cash_no","nomarket_why_no_cash_SL","nomarket_why_no_cash_yes","market_region_bakool","market_region_banadir","market_region_bay","market_region_gedo","market_region_hiraan","market_region_lower_shabelle","market_region_middle_juba","market_region_middle_shabelle","market_region_SL","market_district_afgooye","market_district_baardheere","market_district_baidoa","market_district_balcad","market_district_boondheere","market_district_buur_hakaba","market_district_diinsoor","market_district_jalalaqsi","market_district_qansax_dheere","market_district_qoryooley","market_district_saakow","market_district_SL","market_district_tayeeglow","market_district_waajid","market_settlement_NA-3801-G29-001","market_settlement_NA-3801-J33-001","market_settlement_NA-3801-Q32-001","market_settlement_NA-3801-S33-002","market_settlement_NA-3801-S33-007","market_settlement_NA-3801-U27-004","market_settlement_NA-3801-V31-001","market_settlement_NA-3801-V32-008","market_settlement_NA-3801-W28-005","market_settlement_NA-3801-W30-002","market_settlement_NA-3801-X27-001","market_settlement_NA-3801-Y33-003","market_settlement_NA-3802-M06-002","market_settlement_NA-3802-R04-002","market_settlement_NA-3802-S02-001","market_settlement_NA-3802-V02-008","market_settlement_NA-3802-W02-001","market_settlement_NA-3802-X01-010","market_settlement_NA-3802-X04-001","market_settlement_NA-3803-Q11-002","market_settlement_NA-3805-B32-005","market_settlement_NA-3805-D23-004","market_settlement_NA-3805-G30-001","market_settlement_NA-3805-N13-002","market_settlement_NA-3805-N23-001","market_settlement_NA-3805-P09-001","market_settlement_NA-3805-P21-001","market_settlement_NA-3805-R07-004","market_settlement_NA-3805-U08-007","market_settlement_NA-3806-A16-003","market_settlement_NA-3806-D01-001","market_settlement_NA-3806-E13-007","market_settlement_NA-3807-L11-003","market_settlement_NA-3807-R09-003","market_settlement_NA-3807-W03-009","market_settlement_NA-3807-W03-012","market_settlement_NA-3807-Y08-005","market_settlement_NA-3809-F07-001","market_settlement_NA-3810-A30-004","market_settlement_NA-3810-F23-018","market_settlement_NB-3814-V18-001","market_settlement_NB-3814-Z23-001","market_settlement_SL","market_settlement_close_","distance_to_market_1_to_halfday","distance_to_market_30_less_1","distance_to_market_halfday","distance_to_market_more_halfday","distance_to_market_SL","distance_to_market_under_30","market_goods_clothes_sewing_","market_goods_clothes_sewing_no","market_goods_clothes_sewing_SL","market_goods_clothes_sewing_yes","market_goods_tools_seeds_","market_goods_tools_seeds_no","market_goods_tools_seeds_SL","market_goods_tools_seeds_yes","market_goods_livestock_","market_goods_livestock_no","market_goods_livestock_SL","market_goods_livestock_yes","market_goods_food_","market_goods_food_SL","market_goods_food_yes","market_goods_jerry_cans_","market_goods_jerry_cans_no","market_goods_jerry_cans_SL","market_goods_jerry_cans_yes","market_goods_construction_materials_","market_goods_construction_materials_no","market_goods_construction_materials_SL","market_goods_construction_materials_yes","market_goods_mosquito_nets_","market_goods_mosquito_nets_no","market_goods_mosquito_nets_SL","market_goods_mosquito_nets_yes","market_goods_womens_materials_","market_goods_womens_materials_no","market_goods_womens_materials_SL","market_goods_womens_materials_yes","market_goods_fuel_cooking_","market_goods_fuel_cooking_no","market_goods_fuel_cooking_SL","market_goods_fuel_cooking_yes","market_goods_soap_","market_goods_soap_no","market_goods_soap_SL","market_goods_soap_yes","market_goods_shoes_","market_goods_shoes_no","market_goods_shoes_SL","market_goods_shoes_yes","skip_meals_no","skip_meals_yes","food_situation_improved","food_situation_remained_same","food_situation_worse","lack_food_reasons_noland_no","lack_food_reasons_noland_SL","lack_food_reasons_noland_yes","lack_food_reasons_nomarket_no","lack_food_reasons_nomarket_SL","lack_food_reasons_nomarket_yes","lack_food_reasons_natural_causes_no","lack_food_reasons_natural_causes_SL","lack_food_reasons_natural_causes_yes","lack_food_reasons_economic_causes_no","lack_food_reasons_economic_causes_SL","lack_food_reasons_economic_causes_yes","lack_food_reasons_security_no","lack_food_reasons_security_SL","lack_food_reasons_security_yes","food_source_bought_cash","food_source_given_someone","food_source_own_production","coping_food_strat_none_no","coping_food_strat_none_yes","coping_food_strat_limit_portions_no","coping_food_strat_limit_portions_yes","coping_food_strat_wild_foods_no","coping_food_strat_wild_foods_yes","coping_food_strat_part_skips_no","coping_food_strat_part_skips_yes","coping_food_strat_borrow_no","coping_food_strat_borrow_yes","coping_food_strat_cheaper_food_no","coping_food_strat_cheaper_food_yes","coping_food_strat_reduce_portions_no","coping_food_strat_reduce_portions_yes","coping_food_strat_skip_days_no","coping_food_strat_skip_days_yes","livelihood_activ_money_rent_no","livelihood_activ_money_rent_yes","livelihood_activ_remittances_no","livelihood_activ_remittances_yes","livelihood_activ_none_no","livelihood_activ_none_yes","livelihood_activ_business_no","livelihood_activ_business_yes","livelihood_activ_contractual_work_no","livelihood_activ_contractual_work_yes","livelihood_activ_begging_no","livelihood_activ_begging_yes","livelihood_activ_livestock_produce_no","livelihood_activ_livestock_produce_yes","livelihood_activ_humanitar_assistance_no","livelihood_activ_humanitar_assistance_yes","livelihood_activ_day_labour_no","livelihood_activ_day_labour_yes","livelihood_activ_farming_no","livelihood_activ_farming_yes","people_malnourished_less_half","people_malnourished_more_half","people_malnourished_none","health_issues_chronic","health_issues_diarrhoea","health_issues_fever","health_issues_malaria","health_issues_none","access_healthservices_no","access_healthservices_yes","available_health_services_none_no","available_health_services_none_SL","available_health_services_none_yes","available_health_services_mobile_clinic_no","available_health_services_mobile_clinic_SL","available_health_services_mobile_clinic_yes","available_health_services_hospital_no","available_health_services_hospital_SL","available_health_services_hospital_yes","available_health_services_first_aid_no","available_health_services_first_aid_SL","available_health_services_first_aid_yes","available_health_services_clinic_no","available_health_services_clinic_SL","available_health_services_clinic_yes","available_health_services_midwife_no","available_health_services_midwife_SL","available_health_services_midwife_yes","available_health_services_healer_no","available_health_services_healer_SL","available_health_services_healer_yes","available_health_services_individual_pract_no","available_health_services_individual_pract_SL","available_health_services_individual_pract_yes","available_health_services_drugstore_no","available_health_services_drugstore_SL","available_health_services_drugstore_yes","distance_clinic_1_to_halfday","distance_clinic_halfday","distance_clinic_more_halfday","distance_clinic_SL","distance_clinic_under_30","noaccess_health_none_no","noaccess_health_none_SL","noaccess_health_none_yes","noaccess_health_m_over60_no","noaccess_health_m_over60_SL","noaccess_health_m_over60_yes","noaccess_health_m_over18_no","noaccess_health_m_over18_SL","noaccess_health_m_over18_yes","noaccess_health_g_under18_no","noaccess_health_g_under18_SL","noaccess_health_g_under18_yes","noaccess_health_pwd_no","noaccess_health_pwd_SL","noaccess_health_pwd_yes","noaccess_health_b_under18_no","noaccess_health_b_under18_SL","noaccess_health_b_under18_yes","noaccess_health_w_over60_no","noaccess_health_w_over60_SL","noaccess_health_w_over60_yes","noaccess_health_w_over18_no","noaccess_health_w_over18_SL","noaccess_health_w_over18_yes","region_clinic_","region_clinic_bakool","region_clinic_bay","region_clinic_gedo","region_clinic_hiraan","region_clinic_middle_juba","region_clinic_middle_shabelle","district_clinic_001_","district_clinic_001_buur_hakaba","settlement_clinic_","settlement_clinic_NA-3801-G29-001","settlement_clinic_NA-3802-X04-001","settlement_clinic_NA-3803-Q11-002","settlement_clinic_NA-3805-P09-001","settlement_clinic_NA-3805-R07-011","settlement_clinic_NA-3806-A16-003","settlement_clinic_NA-3806-E13-007","settlement_clinic_NA-3807-R09-003","settlement_clinic_NA-3809-F07-001","settlement_clinic_NB-3814-Z23-001","settlement_clinic_oth_new_","settlement_clinic_oth_new_NA-3806-A16-003","barriers_health_distance_no","barriers_health_distance_yes","barriers_health_none_no","barriers_health_none_yes","barriers_health_cost_services_no","barriers_health_cost_services_yes","barriers_health_absence_personnel_no","barriers_health_absence_personnel_yes","barriers_health_security_no","barriers_health_security_yes","idp_host_relationships_bad","idp_host_relationships_good","idp_host_relationships_SL","idp_host_relationships_very_good","conflict_causes_tax_dispute_no","conflict_causes_tax_dispute_yes","conflict_causes_none_no","conflict_causes_none_yes","conflict_causes_shelter_dispute_no","conflict_causes_shelter_dispute_yes","conflict_causes_food_dispute_no","conflict_causes_food_dispute_yes","conflict_causes_land_dispute_no","conflict_causes_land_dispute_yes","conflict_causes_tohumanitarianaid_no","conflict_causes_tohumanitarianaid_yes","conflict_causes_clan_dispute_no","conflict_causes_clan_dispute_yes","conflict_causes_livestock_dispute_no","conflict_causes_livestock_dispute_yes","conflict_causes_water_dispute_no","conflict_causes_water_dispute_yes","conflict_causes_property_dispute_no","conflict_causes_property_dispute_yes","conflict_causes_access_work_no","conflict_causes_access_work_yes","conflict_causes_family_dispute_no","conflict_causes_family_dispute_yes","unaccompanied_child_y_n_no","unaccompanied_child_y_n_yes","cases_eviction_no","cases_eviction_yes","ppl_no_land_tenure_no","ppl_no_land_tenure_yes","land_tenure_form_","land_tenure_form_oral","depart_return_safe_no","depart_return_safe_yes","freedommov_day_no","freedommov_day_yes","freedommov_night_no","freedommov_night_yes","protection_incidents_none_no","protection_incidents_none_yes","protection_incidents_tax_collection_no","protection_incidents_tax_collection_yes","protection_incidents_sexual_violence_no","protection_incidents_sexual_violence_yes","protection_incidents_theft_no","protection_incidents_theft_yes","protection_incidents_abduction_no","protection_incidents_abduction_yes","protection_incidents_uxo_no","protection_incidents_uxo_yes","protection_incidents_conflict_in_set_no","protection_incidents_conflict_in_set_yes","protection_inc_location_human_aid_distr_no","protection_inc_location_human_aid_distr_SL","protection_inc_location_school_no","protection_inc_location_school_SL","protection_inc_location_shelters_no","protection_inc_location_shelters_SL","protection_inc_location_shelters_yes","protection_inc_location_bathing_pl_no","protection_inc_location_bathing_pl_SL","protection_inc_location_bathing_pl_yes","protection_inc_location_checkpoint_no","protection_inc_location_checkpoint_SL","protection_inc_location_checkpoint_yes","protection_inc_location_clinic_no","protection_inc_location_clinic_SL","protection_inc_location_clinic_yes","protection_inc_location_on_the_road_no","protection_inc_location_on_the_road_SL","protection_inc_location_on_the_road_yes","protection_inc_location_latrines_no","protection_inc_location_latrines_SL","protection_inc_location_latrines_yes","protection_inc_location_near_water_no","protection_inc_location_near_water_SL","protection_inc_location_near_water_yes","protection_inc_location_in_field_no","protection_inc_location_in_field_SL","protection_inc_location_in_field_yes","protection_inc_location_market_no","protection_inc_location_market_SL","protection_inc_location_market_yes","conflict_mediators_clan_lead_","conflict_mediators_clan_lead_no","conflict_mediators_clan_lead_yes","conflict_mediators_gatekeeper_","conflict_mediators_gatekeeper_no","conflict_mediators_gatekeeper_yes","conflict_mediators_none_","conflict_mediators_none_no","conflict_mediators_none_yes","conflict_mediators_loc_authorities_","conflict_mediators_loc_authorities_no","conflict_mediators_loc_authorities_yes","conflict_mediators_rel_leader_","conflict_mediators_rel_leader_no","conflict_mediators_rel_leader_yes","conflict_mediators_health_staff_","conflict_mediators_health_staff_no","conflict_mediators_ngo_staff_","conflict_mediators_ngo_staff_no","conflict_mediators_commun_leader_elder_","conflict_mediators_commun_leader_elder_no","conflict_mediators_commun_leader_elder_yes","incidents_wh_leaving_loss_property_no","incidents_wh_leaving_loss_property_yes","incidents_wh_leaving_none_no","incidents_wh_leaving_none_yes","incidents_wh_leaving_family_separation_no","incidents_wh_leaving_family_separation_yes","incidents_wh_leaving_killing_no","incidents_wh_leaving_killing_yes","incidents_wh_leaving_tax_toleave_no","incidents_wh_leaving_tax_toleave_yes","incidents_wh_leaving_sexual_violence_no","incidents_wh_leaving_sexual_violence_yes","incidents_wh_leaving_injury_no","incidents_wh_leaving_injury_yes","incidents_wh_leaving_relatives_targeted_no","incidents_wh_leaving_relatives_targeted_yes","shelter_type_abandoned","shelter_type_buul","shelter_type_permanent","shelter_type_tent","shelter_type_thatched_hut","ppl_no_shelter_no","ppl_no_shelter_yes","dam_shelters_reason_conflict_looting","dam_shelters_reason_fire","dam_shelters_reason_flooding","dam_shelters_reason_no_destroyed","shelters_not_rebuilt_around_half","shelters_not_rebuilt_less_half","shelters_not_rebuilt_SL","shelt_not_rebuilt_why_no_materials","shelt_not_rebuilt_why_no_money","shelt_not_rebuilt_why_people_moved","shelt_not_rebuilt_why_security_travel_market","shelt_not_rebuilt_why_SL","mainsource_water_berkad","mainsource_water_protected_no_pump","mainsource_water_protected_w_pump","mainsource_water_river_pond","mainsource_water_unprotected_well","mainsource_water_water_kiosk","surfacewater_drinking_","surfacewater_drinking_no","surfacewater_drinking_SL","surfacewater_drinking_yes","gettingwater_time_1_to_halfday","gettingwater_time_30_less_1","gettingwater_time_halfday","gettingwater_time_under_30","water_sufficient_lastmonth_no","water_sufficient_lastmonth_yes","water_seasonal_no","water_seasonal_yes","stagnant_water_near_no","stagnant_water_near_yes","people_using_latrines_around_half","people_using_latrines_less_half","people_using_latrines_more_half","people_using_latrines_none","barriers_usetoilets_too_far_no","barriers_usetoilets_too_far_yes","barriers_usetoilets_women_notsafe_no","barriers_usetoilets_women_notsafe_yes","barriers_usetoilets_too_dirty_no","barriers_usetoilets_too_dirty_yes","barriers_usetoilets_not_available_no","barriers_usetoilets_not_available_yes","barriers_usetoilets_overcrowded_no","barriers_usetoilets_overcrowded_yes","barriers_usetoilets_pwd_notsafe_no","barriers_usetoilets_pwd_notsafe_yes","barriers_usetoilets_night_notsafe_no","barriers_usetoilets_night_notsafe_yes","barriers_usetoilets_not_funtional_no","barriers_usetoilets_not_funtional_yes","barriers_usetoilets_insufficient_no","barriers_usetoilets_insufficient_yes","barriers_usetoilets_not_common_no","barriers_usetoilets_not_common_yes","barriers_usetoilets_child_notsafe_no","barriers_usetoilets_child_notsafe_yes","waste_disposal_buried","waste_disposal_burned","waste_disposal_dumped","education_available_none_no","education_available_none_yes","education_available_secon_girls_no","education_available_secon_girls_yes","education_available_secon_boys_no","education_available_secon_boys_yes","education_available_ngoschool_no","education_available_ngoschool_yes","education_available_basic_boys_no","education_available_basic_boys_yes","education_available_quran_boys_no","education_available_quran_boys_yes","education_available_basic_girls_no","education_available_basic_girls_yes","education_available_prim_girls_no","education_available_prim_girls_yes","education_available_prim_boys_no","education_available_prim_boys_yes","education_available_quran_girls_no","education_available_quran_girls_yes","time_to_school_1_hour_3","time_to_school_30_minutes_1","time_to_school_more_3","time_to_school_SL","time_to_school_under_30","education_bar_girls_cost_stud","education_bar_girls_cultural_reasons","education_bar_girls_distance","education_bar_girls_none","education_bar_girls_security","education_bar_girls_supportfamily","education_bar_boys_cost_stud","education_bar_boys_cultural_reasons","education_bar_boys_distance","education_bar_boys_none","education_bar_boys_security","education_bar_boys_supportfamily","info_mainsource_phone_calls_no","info_mainsource_phone_calls_yes","info_mainsource_conversations_no","info_mainsource_conversations_yes","info_mainsource_sms_no","info_mainsource_sms_yes","info_mainsource_social_media_no","info_mainsource_social_media_yes","info_mainsource_internet_no","info_mainsource_internet_yes","info_mainsource_radio_no","info_mainsource_radio_yes","info_personsource_commun_relig_leader","info_personsource_drivers","info_personsource_friends_family","info_personsource_merchants","info_personsource_ngostaff","main_radios_radio_simba_no","main_radios_radio_simba_yes","main_radios_none_no","main_radios_none_yes","main_radios_radio_xamar_no","main_radios_radio_xamar_yes","main_radios_al_furqaan_no","main_radios_al_furqaan_yes","main_radios_radio_banadir_no","main_radios_radio_banadir_yes","main_radios_al_andalus_no","main_radios_al_andalus_yes","main_radios_bar_kulan_no","main_radios_bar_kulan_yes","main_radios_africas_voices_no","main_radios_africas_voices_yes","main_radios_voice_of_america_no","main_radios_voice_of_america_yes","main_radios_radio_shabelle_no","main_radios_radio_shabelle_yes","main_radios_radio_xurmo_no","main_radios_radio_xurmo_yes","main_radios_al_risaala_no","main_radios_al_risaala_yes","main_radios_radio_ergo_no","main_radios_radio_ergo_yes","main_radios_star_fm_no","main_radios_star_fm_yes","main_radios_bbc_somalia_no","main_radios_bbc_somalia_yes","main_radios_radio_kulmiye_no","main_radios_radio_kulmiye_yes","main_radios_radio_mogadishu_no","main_radios_radio_mogadishu_yes","info_ngo_y_n_no","info_ngo_y_n_yes","info_barriers_written_info_illiterate_no","info_barriers_written_info_illiterate_yes","info_barriers_none_no","info_barriers_none_yes","info_barriers_lack_mobile_no","info_barriers_lack_mobile_yes","info_barriers_no_credit_no","info_barriers_no_credit_yes","info_barriers_lack_electricity_no","info_barriers_lack_electricity_yes","info_barriers_lack_radio_sign_no","info_barriers_lack_radio_sign_yes","ngo_support_y_n_no","ngo_support_y_n_yes","ngo_support_type_none_no","ngo_support_type_none_SL","ngo_support_type_livestock_no","ngo_support_type_livestock_SL","ngo_support_type_cash_distrib_SL","ngo_support_type_cash_distrib_yes","ngo_support_type_seeds_tools_no","ngo_support_type_seeds_tools_SL","ngo_support_type_seeds_tools_yes","ngo_support_type_vaccinations_no","ngo_support_type_vaccinations_SL","ngo_support_type_vaccinations_yes","ngo_support_type_food_distrib_no","ngo_support_type_food_distrib_SL","ngo_support_type_food_distrib_yes","ngo_support_type_education_service_no","ngo_support_type_education_service_SL","ngo_support_type_education_service_yes","ngo_support_type_construction_materials_nfis_no","ngo_support_type_construction_materials_nfis_SL","ngo_support_type_legal_support_no","ngo_support_type_legal_support_SL","road_connection_y_n_main_road","road_connection_y_n_none","road_connection_y_n_secondary_road","plane_connection_y_n_no","plane_connection_y_n_yes","still_contact_htr_no","still_contact_htr_yes"
"1","AA-50",1,4,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
